Status,Full Title,URL,Bedrooms,Bathrooms,Price,SqF,City,Address,PhoneNumber,email,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lincoln-square-huge-three/7028132251.html,3BR,1Ba,$1550,,(CHICAGO IL - 2120 N WHIPPLE ST),2120 N WHIPPLE ST near LOGAN/PALMER SQUARE ACROSS FROM ST SYLVESTER SCHOOL,,15cfd23b6e673d68b57d3e2c05897b00@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-sublet-for-gorgeous-duplex/7027645303.html,2BR,2Ba,$1985,,(Pilsen),Wilson near Albany,,15cfd23b6e673d68b57d3e2c05897b00@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-close-to-nu-el-the-lake/7028132233.html,2BR,2Ba,$1985,,(Pilsen),Wilson near Albany,,9bfdaf6ad7363dbe8411df1df31fcad7@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/chicago-hardwood-floor-washer-dryer-in/7027633556.html,2BR,2Ba,$2701,,(EVANSTON),1935 South Wabash Avenue,,9bfdaf6ad7363dbe8411df1df31fcad7@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/saint-charles-ask-about-our-great-move/7028127181.html,2BR,2Ba,$1455,,(EVANSTON),201 N Tyler Rd,,9bfdaf6ad7363dbe8411df1df31fcad7@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/thornton-3-bedroom-ranch-basement-2/7027629784.html,3BR,1.5Ba,$1300,,(Thornton),37 Blackhawk,,9bfdaf6ad7363dbe8411df1df31fcad7@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2724-marshfield-2/7028111272.html,3BR,3Ba,$3600,,(Chicago),Marshfield near Diversey,,b05f130aa4563def8f37e4835884ab02@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/schaumburg-move-in-bonus-call-us-to/7028094352.html,1BR,1Ba,$905,,(Rolling Meadows),4700 Arbor Drive,(708) 372-2704,b05f130aa4563def8f37e4835884ab02@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/arlington-heights-downtown-arlington/7027624245.html,2BR,1Ba,$1350,,(Arlington Heights),545 West Miner near Ridge,(888) 637-3155,b05f130aa4563def8f37e4835884ab02@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/arlington-heights-downtown-arlington/7027624245.html,2BR,1Ba,$1350,,(Arlington Heights),545 West Miner near Ridge,,b05f130aa4563def8f37e4835884ab02@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/berwyn-2-bedroom-apartment-for-rent/7028086472.html,2BR,1Ba,$995,,(4219 S. Harlem Ave),545 West Miner near Ridge,,b05f130aa4563def8f37e4835884ab02@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/berwyn-2-bedroom-apartment-for-rent/7028086472.html,2BR,1Ba,$995,,(4219 S. Harlem Ave),Albany near Roscoe,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-3-bd-2ba-duplex-in/7028067271.html,2BR,1Ba,$995,,(4219 S. Harlem Ave),Albany near Roscoe,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-in-prime-wicker-park/7027611053.html,2BR,1Ba,$1700,,(Chicago - Wicker Park),paulina near milwaukee,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-all-new-just-completed/7028060389.html,2BR,1Ba,$1700,,(Chicago - Wicker Park),paulina near milwaukee,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/saint-charles-accepts-electronic/7027606458.html,1BR,1Ba,$1340,,(3125 N. Kenmore),201 N Tyler Rd,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/large-3-bedroom/7028059923.html,1BR,1Ba,$1340,,(3125 N. Kenmore),201 N Tyler Rd,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-awesome-wicker-park-2-bed/7027600445.html,2BR,1Ba,$1700,,(Chicago - Wicker Park),paulina near milwaukee,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-spectacular-large-logan-square/7028058888.html,2BR,1Ba,$1700,,(Chicago - Wicker Park),paulina near milwaukee,,0612b73c648031fd9e82cf52409e96c9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-bonita-casa-cerca-de-midway/7027598016.html,2BR,1.5Ba,$1300,,(Midway/Chrysler Village),North Ave near Central Park,,4cf57c689cc736e1b960f4c88526363c@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/saint-charles-better-than-black/7028052124.html,2BR,2Ba,$1340,,(Midway/Chrysler Village),201 N Tyler Rd,,d0317193b21333399381d5cd50cd4cf7@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-townhouse-near-midway-2-bdrm-15/7027595518.html,2BR,1.5Ba,$1300,,(Midway/Chrysler Village),201 N Tyler Rd,,cc255d9cdf433d66bad0f4cc604e79c6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-ravenswood-andersonville-2bd/7028048746.html,2BR,1Ba,$1750,,(Ravenswood),Hermitage near Winnemac,,0e2b586fde703a6e9f2cb8052f072438@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cano-properties-1-bedrooms/7028048316.html,2BR,1Ba,$1750,,(Ravenswood),Hermitage near Winnemac,,0e2b586fde703a6e9f2cb8052f072438@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cano-properties-1-bedrooms/7028048316.html,1BR,1Ba,$855,,(Midway Area),4058 W. 63rd St.,,,ab1ece2e0cbf3ed4874895215891daee@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/saint-charles-love-where-you-live-at/7028039251.html,1BR,1Ba,$855,,(Midway Area),4058 W. 63rd St.,,,ab1ece2e0cbf3ed4874895215891daee@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/downers-grove-right-around-the-corner/7027588520.html,2BR,2Ba,$1945,,(Downers Grove),2845 Easton St,,ab1ece2e0cbf3ed4874895215891daee@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/streamwood-spacious-streamwood/7028034933.html,3BR,3Ba,$2200,,(Streamwood),Tuscany Drive,,ab1ece2e0cbf3ed4874895215891daee@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/streamwood-spacious-streamwood/7028034933.html,3BR,3Ba,$2200,,(Streamwood),Tuscany Drive,,d020b0ad9ca63fff9db0af7efa10489d@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/berwyn-2-bedroom-apartment-for-rent/7027580550.html,2BR,1Ba,$995,,(4219 S. Harlem Ave),Tuscany Drive,,aaeb5f04b940300ba78b4a141296480c@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/berwyn-2-bedroom-apartment-for-rent/7027580550.html,2BR,1Ba,$995,,(4219 S. Harlem Ave),2138 S Indiana Ave,,aaeb5f04b940300ba78b4a141296480c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-renovated-top-floor-east/7027579417.html,3BR,1Ba,$1575,,(East Humboldt Park),1513 N. Fairfield near North Ave,,a9c004a8ff0739a9b7e51fca3b629159@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/chicago-central-heat-parcel-pending/7028025066.html,2BR,2Ba,$2789,,(East Humboldt Park),1935 South Wabash Avenue,,a9c004a8ff0739a9b7e51fca3b629159@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-luxurious-high-rise-living/7027578104.html,2BR,2Ba,$2610,,(South Loop),2138 S Indiana Ave,,a9c004a8ff0739a9b7e51fca3b629159@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/2br-1-ba-stunner-on-beautiful-tree/7028023053.html,2BR,1Ba,$1800,,(DePaul Area - Lill at Racine),2138 S Indiana Ave,,83ff92f7565135838baf86d4fb0cf6d7@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/condo/7027575488.html,2BR,1Ba,$1260,,(12 Walker Ave. Highwood Il),2138 S Indiana Ave,,c99d52ba8668326c8d9c1bc7c320e2e8@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/glendale-heights-condo-for-rent/7027572489.html,2BR,1Ba,$1800,,(DePaul Area - Lill at Racine),2138 S Indiana Ave,,d981ca7b5c2b36ab85a42e73e7c18447@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/arlington-heights-great-location-in/7028018792.html,1BR,1Ba,$985,,(Glendale Heights),2134 S Goebbert Road,,18f93fc28f2537768f3b5456917460dc@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/beautiful-apartment-for-rent/7027571828.html,1BR,1Ba,$985,,(Glendale Heights),2134 S Goebbert Road,,18f93fc28f2537768f3b5456917460dc@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-norwood-park-2-br/7028016721.html,3BR,1Ba,$1525,,(skokie),jerome near crawford,,98a6aa7945f736eeaab1495ef781b8aa@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-two-three-bedroom/7027570949.html,3BR,1Ba,$1195,,(Chicago),4907 S St Lawrence,,1293edcb15083fa7a584b4c165fce93c@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwc/apa/d/antioch-lake-front-house/7028016510.html,1BR,1Ba,$1195,,(Chicago),4907 S St Lawrence,,1293edcb15083fa7a584b4c165fce93c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-charming-remodeled-2bd-1ba-apt/7027570820.html,1BR,0Ba,$775,,(Antioch),25519 w Florence av,,b8f0e6c216af31f393ea4ae798076cba@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/crown-point-crown-point-3bed-15bath/7028016133.html,3BR,1.5Ba,$1200,,(North st & Indiana ave.),1216 W Oakdale,,f343507fc92c36518dbfd15228d06985@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/beautiful-one-bedroom-units-chicago/7027569981.html,3BR,1.5Ba,$1200,,(North st & Indiana ave.),8915 S Loomis,,91bf365f85b03de89f7ab5483fb88343@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/chicago-2-bedroom-apartment-newly/7028015794.html,2BR,1Ba,$800,,(Burnham),3031 E. 1368th Place near Burnham,,953f9de712853acaae3ef07f926fbf62@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-3-bdrms-2-bath-duplex-in/7027569003.html,3BR,2Ba,$1395,,(Edgewater glen),3031 E. 1368th Place near Burnham,,a9246dafe5f035cf952f170d88269ffe@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-deluxe-studio-apartment-in/7028008242.html,0BR,1Ba,$900,,(Chicago, Sauganash, Lincolnwood),N Cicero Ave near W Peterson Ave,,1a6580af7dca36bc89b8a042bbc6e231@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/saint-charles-one-left/7027564565.html,3BR,1.5Ba,$1821,,(Chicago, Sauganash, Lincolnwood),1000 Geneva Rd,,3a40122d9d0437ee90b767ed3ea30784@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-deluxe-studio-apartment-in/7028007671.html,0BR,1Ba,$900,,(Chicago, Sauganash, Lincolnwood),N Cicero Ave near W Peterson Ave,,ee945743f97932c78a8a6c35cd49a7ba@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-beautiful-one-bedroom/7027562673.html,1BR,1Ba,$1100,,(810 Seward),N Cicero Ave near W Peterson Ave,,8ef42ecec8c13d158f0a1acccf60055f@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-deluxe-studio-apartment-in/7028007157.html,0BR,1Ba,$900,,(Chicago, Sauganash, Lincolnwood),N Cicero Ave near W Peterson Ave,,8ef42ecec8c13d158f0a1acccf60055f@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/highland-one-bedroom/7028003795.html,1BR,0Ba,$750,,(Munster),kennedy near highway,,8ef42ecec8c13d158f0a1acccf60055f@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/oak-park-awesome-3-bedroom-apartment/7028002157.html,1BR,0Ba,$750,,(Munster),kennedy near highway,,8ef42ecec8c13d158f0a1acccf60055f@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/oak-park-2-bedroom-2-bathroom-in-oak/7027554142.html,2BR,2Ba,$1710,,(Oak Park),675 Lake Street Apt 303,,8ef42ecec8c13d158f0a1acccf60055f@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/oak-lawn-il-apartment/7027988837.html,2BR,2Ba,$1710,,(Oak Park),675 Lake Street Apt 303,,d5f7ab9135ae3da48dbf88c4f4a7cfdb@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2-bedroom-no-deposit/7027552204.html,2BR,1Ba,$750,,(6450 S Kenwood),675 Lake Street Apt 303,,d5f7ab9135ae3da48dbf88c4f4a7cfdb@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-east-garfield-park-2-bed-2-bath/7027983691.html,2BR,1Ba,$750,,(6450 S Kenwood),675 Lake Street Apt 303,,aceb74a7f46934259f985f94e4c884d5@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/zion-two-bedroom-and-1-bathroom-duplex/7027551513.html,2BR,1Ba,$850,,(Zion),3008 Ezekiel ave,,aceb74a7f46934259f985f94e4c884d5@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-2-bath-river-north-full/7027983687.html,2BR,2Ba,$2650,,(Zion),3008 Ezekiel ave,,dbd4c131e04a3c349262ec40e4e5641c@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/zion-two-bedroom-and-1-bathroom-duplex/7027551513.html,1BR,1Ba,$1535,,(Wicker Park/Bucktown),3008 Ezekiel ave,,4be87cecb370322cb4e7f821a3b830a2@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/hammond-2-bedroom-apartment-750-all/7027982476.html,2BR,1Ba,$750,,(Hammond),3008 Ezekiel ave,,abc6cf6622453df292eff61943b59183@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-awesome-1bd-condo-in-uptown/7027551102.html,2BR,1Ba,$750,,(Hammond),N Marine Dr near W Winona St.,,838077b9363435719f1dd8b9ae3d4890@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/aurora-spacious-2-bedroom-loft/7027979319.html,2BR,2.5Ba,$1650,,(Aurora),700 Valley View Ct,,1f3cbe5d61af386b9496be51d83df641@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-new-rehab-2-bed-2/7027977523.html,2BR,2Ba,$2000,,(1410 N. Ashland -Wicker Park),1410 North Ashland near Blackhawk,,aa30524ffe0d3dfa8d84d81abc61e2af@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-large-1-bedroom-1/7027551098.html,1BR,1Ba,$725,,(6225 S University),62nd near University,,85d7b76569ec3e96a20eec30dd842722@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/worth-1-bedroom-apt/7027549587.html,2BR,2Ba,$2000,,(1410 N. Ashland -Wicker Park),1410 North Ashland near Blackhawk,,17d5c5e8634530869849cb41dfeff2ab@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-large-garden-apartment-in/7027951018.html,1BR,1Ba,$950,,(Ravenswood),Harlem Ave. near 114th Street,,c7f6676e9b293590b4ee53bf95bdb3ce@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1600-spacious-2-bed-apartment/7027942775.html,2BR,1Ba,$1600,,(Chicago - Lakeview),Harlem Ave. near 114th Street,,baa22e65f9093b519ca44f9b7d17eff5@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-1-bedoom-apartment/7027940435.html,1BR,1Ba,$850,,(Dunning, Jefferson park, portage park),Cuyler near Mobile,,baa22e65f9093b519ca44f9b7d17eff5@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-updated-2-bed-2/7027548249.html,2BR,2Ba,$2400,,(Wicker Park),234 W Haddon Ave near Division,,9f7b58a86ac235eea21b3f5e0ffdfde6@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-recently-remodeled-studio/7027547527.html,0BR,1Ba,$795,,(1234 W Loyola),Cuyler near Mobile,,dcbb1a93445e3e678c762e638475b083@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/carol-stream-3-bedroom-ranch-house-for/7027936264.html,3BR,1Ba,$1750,,(Carol Stream),Commanche Lane near North Ave and Gary Ave.,,280d0cb036163101b511a82ac10fc018@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-live-on-dearborn-in-the-gold/7027545746.html,1BR,1Ba,$1500,,(Gold Coast),N Dearborn Pkwy near E Schiller St,,76b16ff4731538b0b9f8525547d1fa5f@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/hanover-park-nice-townhouse/7027912736.html,3BR,2Ba,$1600,,(hanoverpark),1400 Alpain Ct unit c near Lake street,,5bddc519bb8539bd8cc865ac8ea3464f@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-one-bedroom-units/7027544716.html,1BR,1Ba,$1250,,(1100-12 w Thorndale),1400 Alpain Ct unit c near Lake street,,c9cc085d5a8534bdb671ed35766c5ad9@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-4-bedroom-in-heart-of/7027544591.html,1BR,1Ba,$1250,,(1100-12 w Thorndale),1400 Alpain Ct unit c near Lake street,,c9cc085d5a8534bdb671ed35766c5ad9@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/chicago-ridge-updated-2-bed-2-bath-3rd/7027901424.html,2BR,1.5Ba,$1200,,(Chicago Ridge, IL),Sheffield near Webster,,f616e5ef5d9b377eb5e3ab25eaf0ef2b@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-newly-renovated-two/7027542789.html,2BR,1Ba,$1375,,(4508 N Central Park),4508 N Central Park,,2e1d1b22c60b36d9b09ce3418410eaaa@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/lemont-beautiful-ranch-home-for-rent-in/7027895506.html,3BR,1.5Ba,$1850,,(Worth),6907 W. 113th Pl,,b7ff64d8a9ed370586dec362603246ba@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/4br-ft2-4-bed-2-bath-spacious-apartment/7027542638.html,4BR,2Ba,$3400,,(2126 N Sheffield Ave),6907 W. 113th Pl,,b7ff64d8a9ed370586dec362603246ba@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/4br-ft2-4-bed-2-bath-spacious-apartment/7027542638.html,1BR,1Ba,$920,,(Rosemont),6907 W. 113th Pl,,b7ff64d8a9ed370586dec362603246ba@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/chicago-3-bed-room-1-bath/7027888204.html,4BR,2Ba,$715,,(2126 N Sheffield Ave),6907 W. 113th Pl,,9b7a44ed96313f09b6a9a820f613233d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cute-lincoln-park-1-bed-1-bath/7027541855.html,4BR,2Ba,$715,,(2126 N Sheffield Ave),6907 W. 113th Pl,,9b7a44ed96313f09b6a9a820f613233d@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-710-independence-blvd/7027880641.html,1BR,1Ba,$1445,,(Lincoln Park),525 W Arlington Pl,,9b7a44ed96313f09b6a9a820f613233d@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-looking-for-roommates-for-3-bed/7027541482.html,3BR,1Ba,$1375,,(chicago il),525 W Arlington Pl,,9b7a44ed96313f09b6a9a820f613233d@hous.craigslist.org,,
,,https://chicago.craigslist.org/sox/apa/d/chicago-2-bed-room-1-bath/7027878420.html,3BR,2Ba,$750,,(West Town/Wicker Park),525 W Arlington Pl,,1aa1e9e932f23f4f97308cf315a5f7d8@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-5-beds-2-baths-pets-welcome/7027540719.html,5BR,2Ba,$3495,,(2711 N Kenmore St.),Kenmore near Lincoln,,663ea01c383d3b6d8b081399ea384b0e@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-beautiful-building-in-heart-of/7027867204.html,1BR,1Ba,$1650,,(Evanston, IL),Kenmore near Lincoln,,26bc5a3e78ef3e4b9417bfd90d90855a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-remodeled-2-bed-2-bath-with/7027859391.html,1BR,1Ba,$1650,,(Evanston, IL),Kenmore near Lincoln,,26bc5a3e78ef3e4b9417bfd90d90855a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-1-bathroom/7027539568.html,2BR,2Ba,$2750,,(Lincoln Park),1660 N. Lasalle Ave. near Clark,,26bc5a3e78ef3e4b9417bfd90d90855a@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-free-month-huge-lovely-lakeview/7027538127.html,2BR,2Ba,$2750,,(Lincoln Park),1660 N. Lasalle Ave. near Clark,,26bc5a3e78ef3e4b9417bfd90d90855a@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/chicago-portage-park-3-bedroom-in-2/7027859089.html,3BR,1Ba,$1500,,(Chicago),W Oakdale Ave near N Broadway,,95caad830f8f302fa70816cde53ce001@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/highland-2-bedrooms-unit-half-of-duplex/7027537119.html,3BR,1Ba,$1500,,(Chicago),W Oakdale Ave near N Broadway,,95caad830f8f302fa70816cde53ce001@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lincoln-park-bright-large-3-bed/7027855805.html,2BR,1Ba,$1100,,(HIGHLAND),2625 44th St.,,4d1bcfe05d553ed89c357e8194f44da7@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/commuters-dream-convenient-and/7027851417.html,2BR,1Ba,$850,,(Summit, IL),2625 44th St.,,2e917fb63918336092747dd89cfb71ad@hous.craigslist.org,,
,,https://chicago.craigslist.org/nwi/apa/d/griffith-3-bedroom-1-bath-house-for-rent/7027535965.html,3BR,1Ba,$975,,(Griffith),516 N Cline Ave,,2e917fb63918336092747dd89cfb71ad@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-lincoln-park-apt-living/7027836657.html,3BR,1Ba,$975,,(Griffith),516 N Cline Ave,,05914540521c3469b40582aff0f43ab4@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-newly-renovated-two/7027535967.html,2BR,1Ba,$1375,,(3257 W Eastwood),Hampden Ct near Diversey,,05914540521c3469b40582aff0f43ab4@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-3-bedroom-prime/7027829758.html,2BR,1Ba,$1375,,(3257 W Eastwood),Hampden Ct near Diversey,,44f1d3329d923509802303a1a42117cd@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-lovely-one-bedroom-apartment/7027534411.html,1BR,1Ba,$1050,,(3422 Lavergne),Lavernge near Newport,,fa741c49eab43268bf576075906a5c53@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-irving-park-2-bedroom-updated/7027534201.html,2BR,1Ba,$1500,,(Irving Park),North Troy Street near waveland,,f12630d17df931dfb53a4e0312d523b4@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-available-right-now-furnished-2/7027828808.html,2BR,1Ba,$1200,,(Lincoln Square),Damen near Lawrence,,42f5411c7c8d380bbae8a2f3acfbd707@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-1-bedroom-in-ukrainian/7027525893.html,1BR,1Ba,$1450,,(Ukrainian Village),2335 W Iowa near Western,,ad22fd3a89f73b53bd83445bd369c824@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-1-bedroom-in-ukrainian/7027525893.html,1BR,1Ba,$1250,,(Edgewater, Andersonville, Rogers Park),1346 W HOOD AVE near Glenwood,,ff6a6175a40936bc8547368d33b07720@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-1st-floor-huge-condo-3-bedroom/7027826643.html,3BR,2Ba,$1900,,(West Ridge/West Rogers Park),Arthur near Leavitt,,3347ebc9ddb534c48e8ffb0311608fd9@hous.craigslist.org,,
,,https://chicago.craigslist.org/wcl/apa/d/downers-grove-large-1-bedroom/7027524136.html,3BR,2Ba,$1900,,(West Ridge/West Rogers Park),Arthur near Leavitt,,0f4ea0ecd4ee317a95ea431e14552418@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-2-bedroom-excellent-sunlight/7027821521.html,2BR,1Ba,$1400,,(Albany Park),3721 W. Agatite near Montrose/Hamlin,,d445fdd6fdbd3d8da7051bc9b6fb4196@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-love-where-you-live-2bed-2bath/7027812595.html,2BR,2Ba,$3022,,(808 W Van Buren),808 W Van Buren St near Halsted,,e88c842d99ce3c7b855714f1ab8d862c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-stunning-lakeview-1br-heat-and/7027523887.html,1BR,1Ba,$1395,,(Chicago - Lakeview),West Wellington near N Sheridan,,b9336aef3feb39198ad7bf2cbf04009c@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-love-where-you-live-2bed-2bath/7027812595.html,2BR,2Ba,$3022,,(808 W Van Buren),808 W Van Buren St near Halsted,,f0b9ea6a8369339baf7ff2edbb584e3a@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-amazing-one-bedroom-apartments/7027517539.html,1BR,1Ba,$1395,,(Evanston),914 Crain,,faf8433bcc483972bfbd57286ed016b0@hous.craigslist.org,,
,,https://chicago.craigslist.org/nch/apa/d/evanston-amazing-one-bedroom-apartments/7027517539.html,1BR,1Ba,$1840,,(Lakeshore East),914 Crain,,faf8433bcc483972bfbd57286ed016b0@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-large-studio-at-americana/7027808653.html,1BR,1Ba,$1395,,(Evanston),914 Crain,,faf8433bcc483972bfbd57286ed016b0@hous.craigslist.org,,
,,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-2br-with-heat-and/7027516834.html,2BR,1Ba,$1300,,(Chicago - Edgewater),North Hermitage near W Hollywood Ave,,e12422f8a22032a88eb0b0ec9d5082a0@hous.craigslist.org,,
